room_title,woe_room_url,tag_id,tag
"Escape room ""Frost Base Z"" by Rabbit Hole Recreation Services in Denver",https://worldofescapes.com/denver/quests/rabbit-hole-recreation-services-frost-base-z,2,Up to seven players
"Escape room ""Project X"" by Green Bay Escape in Green Bay",https://worldofescapes.com/green-bay/quests/green-bay-escape-project-x,0,Public Ticketing
"Escape room ""Project X"" by Green Bay Escape in Green Bay",https://worldofescapes.com/green-bay/quests/green-bay-escape-project-x,1,Up to eight players
"Escape room ""The Classroom"" by Locked In in Louisville",https://worldofescapes.com/louisville/quests/locked-in-louisville-the-classroom,0,Public Ticketing
"Escape room ""The Classroom"" by Locked In in Louisville",https://worldofescapes.com/louisville/quests/locked-in-louisville-the-classroom,1,Up to eight players
"Escape room ""The Sheriff's Office"" by Unlocked Escape Rooms in Los Angeles",https://worldofescapes.com/los-angeles/quests/unlocked-escape-rooms-the-sheriffs-office,0,Private Ticketing
"Escape room ""The Sheriff's Office"" by Unlocked Escape Rooms in Los Angeles",https://worldofescapes.com/los-angeles/quests/unlocked-escape-rooms-the-sheriffs-office,1,Detective
"Escape room ""The Sheriff's Office"" by Unlocked Escape Rooms in Los Angeles",https://worldofescapes.com/los-angeles/quests/unlocked-escape-rooms-the-sheriffs-office,2,Up to six players
"Escape room ""CXI"" by AmeriEscape Room in Las Vegas",https://worldofescapes.com/las-vegas/quests/ameriescape-room-cxi,0,Public Ticketing
"Escape room ""CXI"" by AmeriEscape Room in Las Vegas",https://worldofescapes.com/las-vegas/quests/ameriescape-room-cxi,1,Top Secret
"Escape room ""CXI"" by AmeriEscape Room in Las Vegas",https://worldofescapes.com/las-vegas/quests/ameriescape-room-cxi,2,Up to six players
"Escape room ""The Jungle"" by Time Quest in Chicago",https://worldofescapes.com/chicago/quests/time-quest-high-school-locker-room,0,Public Ticketing
"Escape room ""The Jungle"" by Time Quest in Chicago",https://worldofescapes.com/chicago/quests/time-quest-high-school-locker-room,1,Up to eight players
"Escape room ""The Prison"" by Escape Tuscaloosa in Tuscaloosa",https://worldofescapes.com/tuscaloosa/quests/escape-tuscaloosa-the-prison,0,Prison Break
"Escape room ""The Prison"" by Escape Tuscaloosa in Tuscaloosa",https://worldofescapes.com/tuscaloosa/quests/escape-tuscaloosa-the-prison,1,Private Ticketing
"Escape room ""The Prison"" by Escape Tuscaloosa in Tuscaloosa",https://worldofescapes.com/tuscaloosa/quests/escape-tuscaloosa-the-prison,2,Up to eight players
"Escape room ""The Cell"" by Immersion in Seattle",https://worldofescapes.com/seattle/quests/escape-routes-the-cell,0,Prison Break
"Escape room ""The Cell"" by Immersion in Seattle",https://worldofescapes.com/seattle/quests/escape-routes-the-cell,1,Detective
"Escape room ""The Cell"" by Immersion in Seattle",https://worldofescapes.com/seattle/quests/escape-routes-the-cell,2,Private Ticketing
"Escape room ""The Cell"" by Immersion in Seattle",https://worldofescapes.com/seattle/quests/escape-routes-the-cell,3,ADA compliant
"Escape room ""The Cell"" by Immersion in Seattle",https://worldofescapes.com/seattle/quests/escape-routes-the-cell,4,Big groups
"Escape room ""Banner Up"" by Locked Up Bloomington in Bloomington (IN)",https://worldofescapes.com/bloomington-in/quests/locked-up-bloomington-banner-up,0,Public Ticketing
"Escape room ""Banner Up"" by Locked Up Bloomington in Bloomington (IN)",https://worldofescapes.com/bloomington-in/quests/locked-up-bloomington-banner-up,1,Up to eight players
"Escape room ""Mr. Jenkins Basement"" by Nut House Escape Rooms in Rochester (NY)",https://worldofescapes.com/rochester/quests/nut-house-escape-rooms-mr-jenkins-basement,0,Public Ticketing
"Escape room ""Mr. Jenkins Basement"" by Nut House Escape Rooms in Rochester (NY)",https://worldofescapes.com/rochester/quests/nut-house-escape-rooms-mr-jenkins-basement,1,ADA compliant
"Escape room ""Mr. Jenkins Basement"" by Nut House Escape Rooms in Rochester (NY)",https://worldofescapes.com/rochester/quests/nut-house-escape-rooms-mr-jenkins-basement,2,Big groups
"Escape room ""Mystery Mansion"" by Breakout Games - Cincinnati in Cincinnati",https://worldofescapes.com/cincinnati/quests/breakout-games-cincinnati-mystery-mansion,0,Mystical
"Escape room ""Mystery Mansion"" by Breakout Games - Cincinnati in Cincinnati",https://worldofescapes.com/cincinnati/quests/breakout-games-cincinnati-mystery-mansion,1,Adventure
"Escape room ""Mystery Mansion"" by Breakout Games - Cincinnati in Cincinnati",https://worldofescapes.com/cincinnati/quests/breakout-games-cincinnati-mystery-mansion,2,Private Ticketing
"Escape room ""Mystery Mansion"" by Breakout Games - Cincinnati in Cincinnati",https://worldofescapes.com/cincinnati/quests/breakout-games-cincinnati-mystery-mansion,3,Up to eight players
"Escape room ""Deep Space"" by 5 Wits in Syracuse",https://worldofescapes.com/syracuse/quests/5-wits-syracuse-deep-space,0,Public Ticketing
"Escape room ""Deep Space"" by 5 Wits in Syracuse",https://worldofescapes.com/syracuse/quests/5-wits-syracuse-deep-space,1,Up to twelve players
"Escape room ""Mystery Manor"" by Escape Room Wisconsin in Green Bay",https://worldofescapes.com/green-bay/quests/escape-room-wisconsin-mystery-manor,0,Scary
"Escape room ""Mystery Manor"" by Escape Room Wisconsin in Green Bay",https://worldofescapes.com/green-bay/quests/escape-room-wisconsin-mystery-manor,1,Detective
"Escape room ""Mystery Manor"" by Escape Room Wisconsin in Green Bay",https://worldofescapes.com/green-bay/quests/escape-room-wisconsin-mystery-manor,2,Mystical
"Escape room ""Mystery Manor"" by Escape Room Wisconsin in Green Bay",https://worldofescapes.com/green-bay/quests/escape-room-wisconsin-mystery-manor,3,Halloween
"Escape room ""Mystery Manor"" by Escape Room Wisconsin in Green Bay",https://worldofescapes.com/green-bay/quests/escape-room-wisconsin-mystery-manor,4,Up to six players
"Escape room ""Fair Game"" by Red Door Escape Room Concord in Concord",https://worldofescapes.com/concord/quests/red-door-escape-room-concord-fair-game,0,Mystical
"Escape room ""Fair Game"" by Red Door Escape Room Concord in Concord",https://worldofescapes.com/concord/quests/red-door-escape-room-concord-fair-game,1,Public Ticketing
"Escape room ""Fair Game"" by Red Door Escape Room Concord in Concord",https://worldofescapes.com/concord/quests/red-door-escape-room-concord-fair-game,2,Head-to-head
"Escape room ""Fair Game"" by Red Door Escape Room Concord in Concord",https://worldofescapes.com/concord/quests/red-door-escape-room-concord-fair-game,3,Up to twelve players
"Escape room ""The Lost Relic"" by The Great Escape of La Crosse in La Crosse",https://worldofescapes.com/la-crosse/quests/the-great-escape-of-la-crosse-the-lost-relic,0,Private Ticketing
"Escape room ""The Lost Relic"" by The Great Escape of La Crosse in La Crosse",https://worldofescapes.com/la-crosse/quests/the-great-escape-of-la-crosse-the-lost-relic,1,Up to four players
"Escape room ""The Facility"" by Escape Room BCS in College Station",https://worldofescapes.com/college-station/quests/escape-room-bcs-the-facility,0,Up to eight players
"Escape room ""Escape the Titanic"" by Countdown Escape Room in Virginia Beach",https://worldofescapes.com/virginia-beach/quests/countdown-escape-room-escape-the-titanic,0,Private Ticketing
"Escape room ""Escape the Titanic"" by Countdown Escape Room in Virginia Beach",https://worldofescapes.com/virginia-beach/quests/countdown-escape-room-escape-the-titanic,1,Up to eight players
"Escape room ""The Kidnapping"" by Breakout Games - Syracuse in Syracuse",https://worldofescapes.com/syracuse/quests/breakout-games-syracuse-the-kidnapping,0,Adventure
"Escape room ""The Kidnapping"" by Breakout Games - Syracuse in Syracuse",https://worldofescapes.com/syracuse/quests/breakout-games-syracuse-the-kidnapping,1,Immersive
"Escape room ""The Kidnapping"" by Breakout Games - Syracuse in Syracuse",https://worldofescapes.com/syracuse/quests/breakout-games-syracuse-the-kidnapping,2,Private Ticketing
"Escape room ""The Kidnapping"" by Breakout Games - Syracuse in Syracuse",https://worldofescapes.com/syracuse/quests/breakout-games-syracuse-the-kidnapping,3,Up to seven players
"Escape room ""The Oracle"" by Kato Escape Room in Mankato",https://worldofescapes.com/mankato/quests/kato-escape-the-oracle,0,Scary
"Escape room ""The Oracle"" by Kato Escape Room in Mankato",https://worldofescapes.com/mankato/quests/kato-escape-the-oracle,1,Beginners
"Escape room ""The Oracle"" by Kato Escape Room in Mankato",https://worldofescapes.com/mankato/quests/kato-escape-the-oracle,2,Mystical
"Escape room ""The Oracle"" by Kato Escape Room in Mankato",https://worldofescapes.com/mankato/quests/kato-escape-the-oracle,3,Public Ticketing
"Escape room ""The Oracle"" by Kato Escape Room in Mankato",https://worldofescapes.com/mankato/quests/kato-escape-the-oracle,4,ADA compliant
"Escape room ""The Oracle"" by Kato Escape Room in Mankato",https://worldofescapes.com/mankato/quests/kato-escape-the-oracle,5,Up to five players
"Escape room ""Santa's Sleigh"" by Escape Room 207 in Brunswick",https://worldofescapes.com/brunswick/quests/escape-room-207-santas-sleigh,0,Public Ticketing
"Escape room ""Santa's Sleigh"" by Escape Room 207 in Brunswick",https://worldofescapes.com/brunswick/quests/escape-room-207-santas-sleigh,1,Christmas
"Escape room ""Santa's Sleigh"" by Escape Room 207 in Brunswick",https://worldofescapes.com/brunswick/quests/escape-room-207-santas-sleigh,2,Up to six players
"Escape room ""Dorm of the Dead 2"" by Epic Escape Game in Denver",https://worldofescapes.com/denver/quests/epic-escape-game-dorm-of-the-dead,0,Public Ticketing
"Escape room ""Dorm of the Dead 2"" by Epic Escape Game in Denver",https://worldofescapes.com/denver/quests/epic-escape-game-dorm-of-the-dead,1,Apocalypse
"Escape room ""Dorm of the Dead 2"" by Epic Escape Game in Denver",https://worldofescapes.com/denver/quests/epic-escape-game-dorm-of-the-dead,2,Halloween
"Escape room ""Dorm of the Dead 2"" by Epic Escape Game in Denver",https://worldofescapes.com/denver/quests/epic-escape-game-dorm-of-the-dead,3,Challenging
"Escape room ""Dorm of the Dead 2"" by Epic Escape Game in Denver",https://worldofescapes.com/denver/quests/epic-escape-game-dorm-of-the-dead,4,Up to eight players
"Escape room ""Time To Die"" by Break Out! in Cedar Rapids",https://worldofescapes.com/cedar-rapids/quests/break-out-time-to-die,0,Scary
"Escape room ""Time To Die"" by Break Out! in Cedar Rapids",https://worldofescapes.com/cedar-rapids/quests/break-out-time-to-die,1,Public Ticketing
"Escape room ""Time To Die"" by Break Out! in Cedar Rapids",https://worldofescapes.com/cedar-rapids/quests/break-out-time-to-die,2,Up to six players
"Escape room ""Time Machine"" by Get Out Escape Room in Tyler",https://worldofescapes.com/tyler/quests/get-out-escape-room-time-machine,0,Private Ticketing
"Escape room ""Time Machine"" by Get Out Escape Room in Tyler",https://worldofescapes.com/tyler/quests/get-out-escape-room-time-machine,1,Up to twelve players
"Escape room ""Mission X"" by Escape French Lick in French Lick",https://worldofescapes.com/french-lick/quests/escape-french-lick-mission-x,0,Detective
"Escape room ""Mission X"" by Escape French Lick in French Lick",https://worldofescapes.com/french-lick/quests/escape-french-lick-mission-x,1,Challenging
"Escape room ""Mission X"" by Escape French Lick in French Lick",https://worldofescapes.com/french-lick/quests/escape-french-lick-mission-x,2,Futuristic
"Escape room ""Mission X"" by Escape French Lick in French Lick",https://worldofescapes.com/french-lick/quests/escape-french-lick-mission-x,3,Public Ticketing
"Escape room ""Mission X"" by Escape French Lick in French Lick",https://worldofescapes.com/french-lick/quests/escape-french-lick-mission-x,4,Up to ten players
"Escape room ""Medieval Madness"" by PanIQ Room in San Francisco",https://worldofescapes.com/sfbay/quests/paniq-room-medieval-madness,0,Scary
"Escape room ""Medieval Madness"" by PanIQ Room in San Francisco",https://worldofescapes.com/sfbay/quests/paniq-room-medieval-madness,1,Elaborate decorations
"Escape room ""Medieval Madness"" by PanIQ Room in San Francisco",https://worldofescapes.com/sfbay/quests/paniq-room-medieval-madness,2,Private Ticketing
"Escape room ""Medieval Madness"" by PanIQ Room in San Francisco",https://worldofescapes.com/sfbay/quests/paniq-room-medieval-madness,3,Up to seven players
"Escape room ""Genie Ransom"" by Enchanted Escape Room in Los Angeles",https://worldofescapes.com/los-angeles/quests/enchanted-escape-room-genie-ransom,0,Beginners
"Escape room ""Genie Ransom"" by Enchanted Escape Room in Los Angeles",https://worldofescapes.com/los-angeles/quests/enchanted-escape-room-genie-ransom,1,Public Ticketing
"Escape room ""Genie Ransom"" by Enchanted Escape Room in Los Angeles",https://worldofescapes.com/los-angeles/quests/enchanted-escape-room-genie-ransom,2,Up to five players
"Escape room ""Victim No. 7"" by Escape 101 in Danbury",https://worldofescapes.com/danbury/quests/escape-101-victim-no-7,0,Private Ticketing
"Escape room ""Victim No. 7"" by Escape 101 in Danbury",https://worldofescapes.com/danbury/quests/escape-101-victim-no-7,1,Up to twelve players
"Escape room ""Diamond Heist"" by International Quests Escape Rooms in Philadelphia",https://worldofescapes.com/philly/quests/international-quests-escape-rooms-diamond-heist,0,Heist
"Escape room ""Diamond Heist"" by International Quests Escape Rooms in Philadelphia",https://worldofescapes.com/philly/quests/international-quests-escape-rooms-diamond-heist,1,Public Ticketing
"Escape room ""Diamond Heist"" by International Quests Escape Rooms in Philadelphia",https://worldofescapes.com/philly/quests/international-quests-escape-rooms-diamond-heist,2,Beginners
"Escape room ""Diamond Heist"" by International Quests Escape Rooms in Philadelphia",https://worldofescapes.com/philly/quests/international-quests-escape-rooms-diamond-heist,3,Up to ten players
"Escape room ""Robot Toy Factory"" by Escape Reality Games in Sarasota",https://worldofescapes.com/sarasota/quests/escape-reality-games-robot-toy-factory,0,Up to eight players
"Escape room ""Split"" by Lakeland Escape Room in Lakeland",https://worldofescapes.com/lakeland/quests/lakeland-escape-room-split,0,Public Ticketing
"Escape room ""Split"" by Lakeland Escape Room in Lakeland",https://worldofescapes.com/lakeland/quests/lakeland-escape-room-split,1,Up to eight players
"Escape room ""Escaping Death Row"" by BreakOut Escape Game in Charleston",https://worldofescapes.com/charleston/quests/charleston-escape-games-escaping-death-row,0,Beginners
"Escape room ""Escaping Death Row"" by BreakOut Escape Game in Charleston",https://worldofescapes.com/charleston/quests/charleston-escape-games-escaping-death-row,1,Prison Break
"Escape room ""Escaping Death Row"" by BreakOut Escape Game in Charleston",https://worldofescapes.com/charleston/quests/charleston-escape-games-escaping-death-row,2,Public Ticketing
"Escape room ""Escaping Death Row"" by BreakOut Escape Game in Charleston",https://worldofescapes.com/charleston/quests/charleston-escape-games-escaping-death-row,3,Up to ten players
"Escape room ""Wizard Hysteria"" by Alcatraz Escape Games in Salt Lake City",https://worldofescapes.com/slc/quests/alcatraz-escape-games-slc-wizard-hysteria,0,Adventure
"Escape room ""Wizard Hysteria"" by Alcatraz Escape Games in Salt Lake City",https://worldofescapes.com/slc/quests/alcatraz-escape-games-slc-wizard-hysteria,1,Public Ticketing
"Escape room ""Wizard Hysteria"" by Alcatraz Escape Games in Salt Lake City",https://worldofescapes.com/slc/quests/alcatraz-escape-games-slc-wizard-hysteria,2,Up to ten players
"Escape room ""Malice Manor"" by EscapeOut Folsom in Sacramento",https://worldofescapes.com/sacramento/quests/escapeout-folsom-sorcerers-shack,0,Private Ticketing
"Escape room ""Malice Manor"" by EscapeOut Folsom in Sacramento",https://worldofescapes.com/sacramento/quests/escapeout-folsom-sorcerers-shack,1,Scary
"Escape room ""Malice Manor"" by EscapeOut Folsom in Sacramento",https://worldofescapes.com/sacramento/quests/escapeout-folsom-sorcerers-shack,2,Mystical
"Escape room ""Malice Manor"" by EscapeOut Folsom in Sacramento",https://worldofescapes.com/sacramento/quests/escapeout-folsom-sorcerers-shack,3,Halloween
"Escape room ""Malice Manor"" by EscapeOut Folsom in Sacramento",https://worldofescapes.com/sacramento/quests/escapeout-folsom-sorcerers-shack,4,Up to twelve players
"Escape room ""Mr. Connolly's Office"" by Stillwater Escape Co. in Minneapolis - St. Paul",https://worldofescapes.com/minneapolis/quests/stillwater-escape-co-mr-connollys-office,0,Top Secret
"Escape room ""Mr. Connolly's Office"" by Stillwater Escape Co. in Minneapolis - St. Paul",https://worldofescapes.com/minneapolis/quests/stillwater-escape-co-mr-connollys-office,1,Up to nine players
"Escape room ""Playground"" by The Escape Game King of Prussia in King of Prussia",https://worldofescapes.com/king-of-prussia/quests/the-escape-game-king-of-prussia-playground,0,Public Ticketing
"Escape room ""Playground"" by The Escape Game King of Prussia in King of Prussia",https://worldofescapes.com/king-of-prussia/quests/the-escape-game-king-of-prussia-playground,1,Immersive
"Escape room ""Playground"" by The Escape Game King of Prussia in King of Prussia",https://worldofescapes.com/king-of-prussia/quests/the-escape-game-king-of-prussia-playground,2,Up to twelve players
"Escape room ""Merlin's Magic School"" by Escape Room Palm Springs in Palm Springs",https://worldofescapes.com/palm-springs/quests/escape-room-palm-springs-merlins-magic-school,0,Private Ticketing
"Escape room ""Merlin's Magic School"" by Escape Room Palm Springs in Palm Springs",https://worldofescapes.com/palm-springs/quests/escape-room-palm-springs-merlins-magic-school,1,Adventure
"Escape room ""Merlin's Magic School"" by Escape Room Palm Springs in Palm Springs",https://worldofescapes.com/palm-springs/quests/escape-room-palm-springs-merlins-magic-school,2,With actors
"Escape room ""Merlin's Magic School"" by Escape Room Palm Springs in Palm Springs",https://worldofescapes.com/palm-springs/quests/escape-room-palm-springs-merlins-magic-school,3,Immersive
"Escape room ""Merlin's Magic School"" by Escape Room Palm Springs in Palm Springs",https://worldofescapes.com/palm-springs/quests/escape-room-palm-springs-merlins-magic-school,4,ADA compliant
"Escape room ""Merlin's Magic School"" by Escape Room Palm Springs in Palm Springs",https://worldofescapes.com/palm-springs/quests/escape-room-palm-springs-merlins-magic-school,5,Up to eight players
"Escape room ""The Time Machine: Nemesis"" by Dynamic Escape Rooms in Phoenix",https://worldofescapes.com/phoenix/quests/dynamic-escape-rooms-nemesis,0,Head-to-head
"Escape room ""The Time Machine: Nemesis"" by Dynamic Escape Rooms in Phoenix",https://worldofescapes.com/phoenix/quests/dynamic-escape-rooms-nemesis,1,Challenging
"Escape room ""The Time Machine: Nemesis"" by Dynamic Escape Rooms in Phoenix",https://worldofescapes.com/phoenix/quests/dynamic-escape-rooms-nemesis,2,Futuristic
"Escape room ""The Time Machine: Nemesis"" by Dynamic Escape Rooms in Phoenix",https://worldofescapes.com/phoenix/quests/dynamic-escape-rooms-nemesis,3,Big groups
"Escape room ""Island Escape"" by Breakout Games - Columbus in Columbus",https://worldofescapes.com/columbus/quests/breakout-games-columbus-island-escape,0,Adventure
"Escape room ""Island Escape"" by Breakout Games - Columbus in Columbus",https://worldofescapes.com/columbus/quests/breakout-games-columbus-island-escape,1,Immersive
"Escape room ""Island Escape"" by Breakout Games - Columbus in Columbus",https://worldofescapes.com/columbus/quests/breakout-games-columbus-island-escape,2,Private Ticketing
"Escape room ""Island Escape"" by Breakout Games - Columbus in Columbus",https://worldofescapes.com/columbus/quests/breakout-games-columbus-island-escape,3,Up to eight players
"Escape room ""Captive"" by Boulder Escape Room in Longmont",https://worldofescapes.com/longmont/quests/boulder-escape-room-captive,0,Public Ticketing
"Escape room ""Captive"" by Boulder Escape Room in Longmont",https://worldofescapes.com/longmont/quests/boulder-escape-room-captive,1,Up to six players
"Escape room ""Pirate Captives"" by Escape Expert in Dallas-Fort Worth",https://worldofescapes.com/dallas/quests/escape-expert-holding-cell,0,Public Ticketing
"Escape room ""Pirate Captives"" by Escape Expert in Dallas-Fort Worth",https://worldofescapes.com/dallas/quests/escape-expert-holding-cell,1,ADA compliant
"Escape room ""Pirate Captives"" by Escape Expert in Dallas-Fort Worth",https://worldofescapes.com/dallas/quests/escape-expert-holding-cell,2,Adventure
"Escape room ""Pirate Captives"" by Escape Expert in Dallas-Fort Worth",https://worldofescapes.com/dallas/quests/escape-expert-holding-cell,3,Up to twelve players
"Escape room ""Sherlocked"" by NWA Escape Room in Fayetteville (AR)",https://worldofescapes.com/fayetteville-ar/quests/nwa-escape-room-sherlocked,0,Detective
"Escape room ""Sherlocked"" by NWA Escape Room in Fayetteville (AR)",https://worldofescapes.com/fayetteville-ar/quests/nwa-escape-room-sherlocked,1,Public Ticketing
"Escape room ""Sherlocked"" by NWA Escape Room in Fayetteville (AR)",https://worldofescapes.com/fayetteville-ar/quests/nwa-escape-room-sherlocked,2,Up to ten players
"Escape room ""Jailhouse Heist"" by Escapologist in Lawton",https://worldofescapes.com/lawton/quests/escapologist-jailhouse-heist,0,Public Ticketing
"Escape room ""Jailhouse Heist"" by Escapologist in Lawton",https://worldofescapes.com/lawton/quests/escapologist-jailhouse-heist,1,Up to eight players
"Escape room ""The Discovery"" by Escape Reality Puzzle Rooms in Pittsburgh",https://worldofescapes.com/pittsburgh/quests/escape-reality-puzzle-rooms-the-discovery,0,Up to eight players
"Escape room ""Sky Odyssey"" by Maze Rooms in Los Angeles",https://worldofescapes.com/los-angeles/quests/maze-rooms-sky-odyssey,0,Private Ticketing
"Escape room ""Sky Odyssey"" by Maze Rooms in Los Angeles",https://worldofescapes.com/los-angeles/quests/maze-rooms-sky-odyssey,1,Ancient worlds
"Escape room ""Sky Odyssey"" by Maze Rooms in Los Angeles",https://worldofescapes.com/los-angeles/quests/maze-rooms-sky-odyssey,2,Up to ten players
"Escape room ""Vacation Vandals"" by Key Quest in Canton",https://worldofescapes.com/canton/quests/Key-Quest-Vacation-Vandals-CA,0,Private Ticketing
"Escape room ""Vacation Vandals"" by Key Quest in Canton",https://worldofescapes.com/canton/quests/Key-Quest-Vacation-Vandals-CA,1,Up to six players
"Escape room ""The Looper"" by OTR Escape in Cincinnati",https://worldofescapes.com/cincinnati/quests/otr-escape-the-looper,0,Public Ticketing
"Escape room ""The Looper"" by OTR Escape in Cincinnati",https://worldofescapes.com/cincinnati/quests/otr-escape-the-looper,1,Up to ten players
"Escape room ""Cabin Fever"" by Project Panic Dallas in Dallas-Fort Worth",https://worldofescapes.com/dallas/quests/project-panic-dallas-cabin-fever,0,Public Ticketing
"Escape room ""Cabin Fever"" by Project Panic Dallas in Dallas-Fort Worth",https://worldofescapes.com/dallas/quests/project-panic-dallas-cabin-fever,1,Up to twelve players
"Escape room ""The Experiment"" by Hoodwinked Escape in New York",https://worldofescapes.com/nyc/quests/hoodwinked-escape-the-experiment,0,Public Ticketing
"Escape room ""The Experiment"" by Hoodwinked Escape in New York",https://worldofescapes.com/nyc/quests/hoodwinked-escape-the-experiment,1,Up to eight players
"Escape room ""The Alleyway Vigilantes"" by Breakout's Imagine Escape Rooms in Tampa",https://worldofescapes.com/tampa/quests/imagine-escape-games-the-alleyway,0,Beginners
"Escape room ""The Alleyway Vigilantes"" by Breakout's Imagine Escape Rooms in Tampa",https://worldofescapes.com/tampa/quests/imagine-escape-games-the-alleyway,1,Public Ticketing
"Escape room ""The Alleyway Vigilantes"" by Breakout's Imagine Escape Rooms in Tampa",https://worldofescapes.com/tampa/quests/imagine-escape-games-the-alleyway,2,Up to eight players
"Escape room ""The Last Straw"" by Stumpt! Escape Games in Medford",https://worldofescapes.com/medford/quests/stumpt-escape-games-the-last-straw,0,Public Ticketing
"Escape room ""The Last Straw"" by Stumpt! Escape Games in Medford",https://worldofescapes.com/medford/quests/stumpt-escape-games-the-last-straw,1,Up to eight players
"Escape room ""Professor Moriarty’s Gameroom"" by The Great Escape Room in Providence",https://worldofescapes.com/providence/quests/the-great-escape-room-providence-professor-moriartys-gameroom,0,Up to ten players
"Escape room ""Prison Break 2.0"" by Escape Room Buffalo in Buffalo",https://worldofescapes.com/buffalo/quests/Escape-Room-Buffalo-Prison-Break,0,Prison Break
"Escape room ""Prison Break 2.0"" by Escape Room Buffalo in Buffalo",https://worldofescapes.com/buffalo/quests/Escape-Room-Buffalo-Prison-Break,1,Private Ticketing
"Escape room ""Prison Break 2.0"" by Escape Room Buffalo in Buffalo",https://worldofescapes.com/buffalo/quests/Escape-Room-Buffalo-Prison-Break,2,Up to eight players
"Escape room ""On the Radio"" by Think It Out Escape Rooms and Mental Gymnastics in Detroit",https://worldofescapes.com/detroit/quests/descape-mission-mission-motown,0,Private Ticketing
"Escape room ""On the Radio"" by Think It Out Escape Rooms and Mental Gymnastics in Detroit",https://worldofescapes.com/detroit/quests/descape-mission-mission-motown,1,Up to eight players
"Escape room ""The Trick"" by The Safehouse Escape in Wichita",https://worldofescapes.com/wichita/quests/the-safehouse-escape-the-trick,0,Challenging
"Escape room ""The Trick"" by The Safehouse Escape in Wichita",https://worldofescapes.com/wichita/quests/the-safehouse-escape-the-trick,1,Private Ticketing
"Escape room ""The Trick"" by The Safehouse Escape in Wichita",https://worldofescapes.com/wichita/quests/the-safehouse-escape-the-trick,2,Up to eight players
"Escape room ""The Theater"" by Upside Down Escape Games in Taunton",https://worldofescapes.com/taunton/quests/upside-down-escape-games-the-theater,0,Scary
"Escape room ""The Theater"" by Upside Down Escape Games in Taunton",https://worldofescapes.com/taunton/quests/upside-down-escape-games-the-theater,1,Mystical
"Escape room ""The Theater"" by Upside Down Escape Games in Taunton",https://worldofescapes.com/taunton/quests/upside-down-escape-games-the-theater,2,Private Ticketing
"Escape room ""The Theater"" by Upside Down Escape Games in Taunton",https://worldofescapes.com/taunton/quests/upside-down-escape-games-the-theater,3,Up to six players
"Escape room ""Jack the Ripper - Solve the Mystery"" by Odyssey Escape Game in Atlanta",https://worldofescapes.com/atlanta/quests/odyssey-escape-game-jack-the-ripper,0,Public Ticketing
"Escape room ""Jack the Ripper - Solve the Mystery"" by Odyssey Escape Game in Atlanta",https://worldofescapes.com/atlanta/quests/odyssey-escape-game-jack-the-ripper,1,Halloween
"Escape room ""Jack the Ripper - Solve the Mystery"" by Odyssey Escape Game in Atlanta",https://worldofescapes.com/atlanta/quests/odyssey-escape-game-jack-the-ripper,2,Detective
"Escape room ""Jack the Ripper - Solve the Mystery"" by Odyssey Escape Game in Atlanta",https://worldofescapes.com/atlanta/quests/odyssey-escape-game-jack-the-ripper,3,Up to eight players
"Escape room ""Movie Night"" by XIT Escape Room in Orange Beach",https://worldofescapes.com/gulf-shores/quests/xit-escape-room-movie-night,0,Scary
"Escape room ""Movie Night"" by XIT Escape Room in Orange Beach",https://worldofescapes.com/gulf-shores/quests/xit-escape-room-movie-night,1,Public Ticketing
"Escape room ""Movie Night"" by XIT Escape Room in Orange Beach",https://worldofescapes.com/gulf-shores/quests/xit-escape-room-movie-night,2,Halloween
"Escape room ""Movie Night"" by XIT Escape Room in Orange Beach",https://worldofescapes.com/gulf-shores/quests/xit-escape-room-movie-night,3,Up to six players
"Escape room ""Hotel’s Secrets"" by Escape Zone Houston in Houston",https://worldofescapes.com/houston/quests/quest-shark-adventures-hotels-secrets,0,Public Ticketing
"Escape room ""Hotel’s Secrets"" by Escape Zone Houston in Houston",https://worldofescapes.com/houston/quests/quest-shark-adventures-hotels-secrets,1,Adventure
"Escape room ""Hotel’s Secrets"" by Escape Zone Houston in Houston",https://worldofescapes.com/houston/quests/quest-shark-adventures-hotels-secrets,2,Detective
"Escape room ""Hotel’s Secrets"" by Escape Zone Houston in Houston",https://worldofescapes.com/houston/quests/quest-shark-adventures-hotels-secrets,3,Immersive
"Escape room ""Hotel’s Secrets"" by Escape Zone Houston in Houston",https://worldofescapes.com/houston/quests/quest-shark-adventures-hotels-secrets,4,Beginners
"Escape room ""Hotel’s Secrets"" by Escape Zone Houston in Houston",https://worldofescapes.com/houston/quests/quest-shark-adventures-hotels-secrets,5,DISCOUNT!
"Escape room ""Hotel’s Secrets"" by Escape Zone Houston in Houston",https://worldofescapes.com/houston/quests/quest-shark-adventures-hotels-secrets,6,Up to eleven players
"Escape room ""Hangover"" by Escape Room Zone in Detroit",https://worldofescapes.com/detroit/quests/escape-room-zone-hangover,0,Public Ticketing
"Escape room ""Hangover"" by Escape Room Zone in Detroit",https://worldofescapes.com/detroit/quests/escape-room-zone-hangover,1,Up to ten players
"Escape room ""Runaway Train"" by Breakout Games - Baltimore in Baltimore",https://worldofescapes.com/baltimore/quests/breakout-games-baltimore-runaway-train,0,Public Ticketing
